"","X","DHSID","lat","long","base_WI_no_elec_m","n","dhsID_year","cnn_3q_42_ENS_pred","year","survey_year","row_num","treated_unit","treat_year","treated_id","ntl_2003","ntl_2004","ntl_2005","ntl_2006","ntl_2007","ntl_2008","ntl_2009","ntl_2010","ntl_2011","ntl_2012","ntl_2013","ntl_2014","ntl_2015","ntl_2016"
"8829",9395,"UG201600000226",1.09283640142,34.2767429715,-0.787408065656264,26,"UG201600000226_2014",-1.41010844707,2014,2016,1336,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8836",9405,"UG201600000235",0.810925210548,34.3054058192,-1.29554337308269,29,"UG201600000235_2014",-1.68449544907,2014,2016,1345,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8852",9428,"UG201600000236",0.871118976904,34.2794715976,-1.19499180638152,29,"UG201600000236_2014",-1.24251115322,2014,2016,1346,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8859",9460,"UG201600000238",0.844467796396,34.310821202,-0.919020601576078,29,"UG201600000238_2014",-0.82402664423,2014,2016,1348,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8868",9471,"UG201600000239",0.923687976676,34.2495566457,-1.30489487778471,26,"UG201600000239_2014",-1.26864242554,2014,2016,1349,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8888",9503,"UG201600000241",0.778737148585,34.291364337,-1.29031995170812,28,"UG201600000241_2014",-2.81264543533,2014,2016,1351,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8897",9552,"UG201600000246",1.15750653337,34.3812528521,-1.26023813793857,26,"UG201600000246_2014",-1.21994113922,2014,2016,1356,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8904",9559,"UG201600000249",1.14297812575,34.363498691,-0.58795242771683,27,"UG201600000249_2014",-1.01885640621,2014,2016,1359,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8911",9606,"UG201600000257",1.43242541771,34.5453815606,-2.13839293709154,27,"UG201600000257_2014",-2.25320839882,2014,2016,1365,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8923",9676,"UG201600000269",1.23807146704,33.9925705592,-0.61791339580981,21,"UG201600000269_2014",-2.67458796501,2014,2016,1377,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8943",9724,"UG201600000273",1.3637109962,33.8472090184,-0.804420721284647,28,"UG201600000273_2014",-1.96159589291,2014,2016,1381,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8952",9906,"UG201600000293",1.8376753204,33.3237583301,-1.32852392297925,28,"UG201600000293_2014",-1.50532841682,2014,2016,1401,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8963",10074,"UG201600000308",1.91795458048,34.7987312635,-2.09449337171767,26,"UG201600000308_2014",-1.64338839054,2014,2016,1416,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8966",10082,"UG201600000309",1.76853409951,34.6002411421,-1.04949936305336,25,"UG201600000309_2014",-2.52161812782,2014,2016,1417,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8983",10106,"UG201600000310",1.8754385206,34.6919100479,-0.875360577301849,27,"UG201600000310_2014",-1.48029458523,2014,2016,1418,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8997",10879,"UG201600000365",2.35677250868,32.376208355,-0.985784400532947,24,"UG201600000365_2014",-2.84146904945,2014,2016,1473,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9005",11416,"UG201600000410",2.50595585048,32.3759752953,-1.68964207740287,30,"UG201600000410_2014",-2.09602642059,2014,2016,1517,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9010",12395,"UG201600000508",1.68177367431,31.6865157197,0.198953754596837,21,"UG201600000508_2014",-0.154197469354,2014,2016,1615,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9021",12666,"UG201600000540",0.0331689965114,29.7571857298,0.878850262114322,26,"UG201600000540_2014",0.447224974632,2014,2016,1647,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.33759910607443,0,0.64097608645352
"9039",13305,"UG201600000611",-0.846545543057,29.9401207081,0.0615099271353369,30,"UG201600000611_2014",-0.936811804771,2014,2016,1715,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9047",13453,"UG201600000630",-1.19954842216,29.927393149,-0.87094931796528,28,"UG201600000630_2014",-1.21151673794,2014,2016,1734,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9054",13503,"UG201600000635",-1.16517269669,30.1039290853,-0.752588515118609,27,"UG201600000635_2014",-0.271167635918,2014,2016,1739,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9068",13520,"UG201600000636",-1.16105083374,30.1696756077,-1.07400278879525,29,"UG201600000636_2014",-0.80930685997,2014,2016,1740,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
