"","X","DHSID","lat","long","base_WI_no_elec_m","n","dhsID_year","cnn_3q_42_ENS_pred","year","survey_year","row_num","treated_unit","treat_year","treated_id","ntl_2003","ntl_2004","ntl_2005","ntl_2006","ntl_2007","ntl_2008","ntl_2009","ntl_2010","ntl_2011","ntl_2012","ntl_2013","ntl_2014","ntl_2015","ntl_2016"
"4550",7034,"UG201100000532",3.674754,31.832076,-1.13857200407877,23,"UG201100000532_2014",-2.22649860382,2014,2011,809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4556",7040,"UG201100000540",2.726462,31.403266,-1.75304762646771,22,"UG201100000540_2014",-1.31927466393,2014,2011,814,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4566",7056,"UG201100000542",2.378942,30.862382,-1.64386643524981,20,"UG201100000542_2014",-1.36907935143,2014,2011,815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4585",7085,"UG201100000544",2.596954,30.858325,-1.22391289564976,25,"UG201100000544_2014",-1.14651954174,2014,2011,816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4592",7096,"UG201100000549",2.409863,31.076031,-1.70878282754172,23,"UG201100000549_2014",-1.45656108856,2014,2011,818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4605",7119,"UG201100000550",2.562377,31.240818,-1.31447142937645,22,"UG201100000550_2014",-2.18600988388,2014,2011,819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4618",7138,"UG201100000552",2.44372,31.232836,-1.38079803428901,23,"UG201100000552_2014",-1.56975078583,2014,2011,820,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4621",7141,"UG201100000555",3.499043,31.220702,-1.70871102686037,23,"UG201100000555_2014",-1.37498867512,2014,2011,822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4640",7170,"UG201100000558",3.392169,31.404875,-1.85325931258395,22,"UG201100000558_2014",-1.56079030037,2014,2011,823,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4652",7189,"UG201100000559",3.573933,31.253638,-1.79130600541885,20,"UG201100000559_2014",-2.1349709034,2014,2011,824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4664",7208,"UG201100000560",3.346574,31.238263,-1.3257245307595,20,"UG201100000560_2014",-1.44666564465,2014,2011,825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4673",7223,"UG201100000561",3.310233,31.410178,-2.09472233176911,20,"UG201100000561_2014",-2.57277226448,2014,2011,826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4683",7237,"UG201100000562",3.485215,31.465495,-1.97802447454635,16,"UG201100000562_2014",-1.20658516884,2014,2011,827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4692",7252,"UG201100000565",0.689509,30.081424,-1.2574351400372,21,"UG201100000565_2014",-0.370016098022,2014,2011,829,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4708",7276,"UG201100000567",1.489181,30.98502,-1.59401494951674,23,"UG201100000567_2014",-0.482629805803,2014,2011,830,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4718",7290,"UG201100000570",1.536667,30.994529,-1.51094384472982,16,"UG201100000570_2014",-3.01499938965,2014,2011,831,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4730",7310,"UG201100000571",1.579751,31.217381,-1.63824065384467,25,"UG201100000571_2014",-2.05321478844,2014,2011,832,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4737",7319,"UG201100000575",1.206823,31.013881,-1.16352450045974,24,"UG201100000575_2014",-1.85298788548,2014,2011,833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4750",7339,"UG201100000578",0.557228,30.259488,-1.011108328758,22,"UG201100000578_2014",-2.11821579933,2014,2011,836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4755",7348,"UG201100000585",0.623438,30.121176,-0.628990628053944,24,"UG201100000585_2014",-0.727601349354,2014,2011,839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4771",7373,"UG201100000587",0.216235,30.445981,-0.9885178421827,25,"UG201100000587_2014",-0.0439440384507,2014,2011,840,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4778",7385,"UG201100000589",0.210348,30.375301,-1.10894623545614,24,"UG201100000589_2014",-2.79426765442,2014,2011,841,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4791",7402,"UG201100000591",-0.113822,30.327723,-1.05485753501252,25,"UG201100000591_2014",-2.63266444206,2014,2011,842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4806",7426,"UG201100000596",0.031863,29.759365,-0.583454501932235,24,"UG201100000596_2014",0.0947184562683,2014,2011,846,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.21720875135169,0,0.406738729036466
"4808",7432,"UG201100000601",0.30406,30.142057,-0.662504126157168,24,"UG201100000601_2014",-2.24775123596,2014,2011,849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4824",7454,"UG201100000607",1.129576,31.193115,-0.779657663708339,23,"UG201100000607_2014",-1.31562781334,2014,2011,852,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4838",7476,"UG201100000609",1.020295,31.390817,-1.25193867459089,20,"UG201100000609_2014",-2.26864600182,2014,2011,853,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4850",7495,"UG201100000611",0.992669,31.047971,-0.928012846662457,24,"UG201100000611_2014",-2.18192362785,2014,2011,854,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4859",7511,"UG201100000617",0.586041,30.942167,-1.03009388767591,23,"UG201100000617_2014",-2.01861977577,2014,2011,857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4868",7524,"UG201100000620",0.809149,30.793307,-1.01842219274875,23,"UG201100000620_2014",-2.16218566895,2014,2011,858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4880",7542,"UG201100000622",0.596022,30.506152,-0.584212393560051,23,"UG201100000622_2014",-2.30761742592,2014,2011,859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4890",7556,"UG201100000624",0.603175,30.799467,-1.07557619098094,23,"UG201100000624_2014",-2.09462499619,2014,2011,860,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4898",7569,"UG201100000628",1.927154,32.168239,-1.20510200288347,24,"UG201100000628_2014",-0.886045873165,2014,2011,862,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4913",7592,"UG201100000632",1.69496,31.658522,-0.554455525305806,24,"UG201100000632_2014",-1.75482881069,2014,2011,864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4919",7602,"UG201100000636",1.864084,32.104979,-1.39051807032241,23,"UG201100000636_2014",-2.07248497009,2014,2011,866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4937",7630,"UG201100000639",-0.417413,30.381632,-1.09725215938555,25,"UG201100000639_2014",-2.21082854271,2014,2011,868,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4946",7644,"UG201100000641",-0.180641,30.230193,-1.14504881966593,20,"UG201100000641_2014",-2.69138169289,2014,2011,869,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4961",7667,"UG201100000643",-0.310162,30.047626,-1.21887967351192,19,"UG201100000643_2014",-3.22906470299,2014,2011,870,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4966",7677,"UG201100000646",-0.547999,30.060209,-0.948008964294596,22,"UG201100000646_2014",-1.78038477898,2014,2011,871,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4975",7688,"UG201100000647",-0.591034,29.994167,-1.02471316637834,25,"UG201100000647_2014",-1.62488818169,2014,2011,872,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4993",7717,"UG201100000652",-0.706686,30.1431,-0.182952608547129,23,"UG201100000652_2014",-1.37977564335,2014,2011,875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5003",7732,"UG201100000657",-1.279644,30.143088,-0.80868584858516,22,"UG201100000657_2014",-1.8220975399,2014,2011,877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5016",7752,"UG201100000658",-1.1306,29.967404,-1.09202678492453,24,"UG201100000658_2014",-1.81861996651,2014,2011,878,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5024",7766,"UG201100000660",-1.109841,29.820608,-0.862529843874474,23,"UG201100000660_2014",-0.756009817123,2014,2011,879,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5028",7773,"UG201100000662",-1.133516,30.04911,-0.903243784204362,23,"UG201100000662_2014",-1.42108488083,2014,2011,880,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5041",7791,"UG201100000666",-0.710697,29.751515,-0.859344732258805,23,"UG201100000666_2014",-1.95251369476,2014,2011,881,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5055",7812,"UG201100000668",-1.00016,29.861374,-0.962050413692007,22,"UG201100000668_2014",-1.35510337353,2014,2011,883,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5070",7836,"UG201100000680",-0.202705,30.380418,-1.16883165566822,22,"UG201100000680_2014",-1.97459292412,2014,2011,890,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5081",7853,"UG201100000682",0.133683,30.579238,-0.997015847085418,23,"UG201100000682_2014",-1.58235907555,2014,2011,891,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5089",7866,"UG201100000686",-1.010459,30.665653,-0.843147771501699,24,"UG201100000686_2014",-2.77186107635,2014,2011,893,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5096",7875,"UG201100000688",-0.554126,30.674883,1.25713685988727,20,"UG201100000688_2014",-0.758806347847,2014,2011,895,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5107",7891,"UG201100000692",0.133052,30.573348,-1.05037966271758,23,"UG201100000692_2014",-1.82713222504,2014,2011,897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5126",7921,"UG201100000702",-0.857743,30.479523,-1.18349392825963,24,"UG201100000702_2014",-2.02219820023,2014,2011,901,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5133",7933,"UG201100000706",-0.952224,30.107658,-0.901998748898831,25,"UG201100000706_2014",-2.00206613541,2014,2011,903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5139",7943,"UG201400000017",0.936272,32.726142,-0.52921793613381,25,"UG201400000017_2014",-0.835959672928,2014,2014,923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5159",7973,"UG201400000021",0.332489,32.267276,-0.263405173629111,23,"UG201400000021_2014",-2.09202933311,2014,2014,927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5167",7987,"UG201400000022",0.44958,31.395361,-0.669491361951456,25,"UG201400000022_2014",-1.40502178669,2014,2014,928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5181",8006,"UG201400000023",0.565232,31.86278,-0.462126732982108,27,"UG201400000023_2014",-2.12490487099,2014,2014,929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5184",8011,"UG201400000028",1.568771,32.360015,-1.10559526401375,24,"UG201400000028_2014",-1.43227040768,2014,2014,934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5195",8027,"UG201400000029",-0.547,31.364,0.0998168942059859,24,"UG201400000029_2014",-1.58990001678,2014,2014,935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5211",8052,"UG201400000031",-0.232662,31.384413,-0.503841987013706,25,"UG201400000031_2014",-2.33204245567,2014,2014,937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5219",8064,"UG201400000033",0.13917,32.573869,1.45499481891583,19,"UG201400000033_2014",0.375989973545,2014,2014,939,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5232",8086,"UG201400000042",0.3207,33.06789,-0.178734144231239,28,"UG201400000042_2014",-1.64182817936,2014,2014,948,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5238",8097,"UG201400000043",-0.054981,31.641778,0.81031556447745,26,"UG201400000043_2014",-0.987927377224,2014,2014,949,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5254",8118,"UG201400000044",0.255195,33.351295,-1.10441998365627,27,"UG201400000044_2014",-1.91947185993,2014,2014,950,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5265",8138,"UG201400000052",0.649802,33.69516,-0.721528934018099,28,"UG201400000052_2014",-1.68947279453,2014,2014,957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5280",8160,"UG201400000053",0.444881,34.087647,-0.935441806401397,24,"UG201400000053_2014",0.702149093151,2014,2014,958,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5281",8161,"UG201400000054",0.569566,33.629756,0.15226767212659,24,"UG201400000054_2014",-1.46898961067,2014,2014,959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5293",8180,"UG201400000060",1.426707,34.446836,-0.955461550502472,26,"UG201400000060_2014",-1.85479974747,2014,2014,965,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5310",8207,"UG201400000061",1.918233,33.911783,-1.49541730190877,26,"UG201400000061_2014",-1.20862197876,2014,2014,966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5316",8214,"UG201400000063",1.329562,33.78547,-1.51604445836917,28,"UG201400000063_2014",-2.56641340256,2014,2014,968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5327",8233,"UG201400000067",1.177767,33.602229,-1.26994244301631,25,"UG201400000067_2014",-2.6967728138,2014,2014,972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5340",8252,"UG201400000068",1.917264,33.613642,-1.6410553921559,23,"UG201400000068_2014",-1.99252212048,2014,2014,973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5356",8277,"UG201400000069",1.713122,33.723545,-1.10527492238086,28,"UG201400000069_2014",-1.67279922962,2014,2014,974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5363",8285,"UG201400000070",1.961088,33.53558,-1.64718984432496,27,"UG201400000070_2014",-1.77834224701,2014,2014,975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5379",8313,"UG201400000074",0.776537,33.967725,-1.02667466946574,22,"UG201400000074_2014",-2.28739309311,2014,2014,979,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5386",8324,"UG201400000075",1.836617,33.158511,-1.24738674307751,28,"UG201400000075_2014",-2.27084231377,2014,2014,980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5392",8333,"UG201400000076",1.758707,33.322285,-0.742786693242045,24,"UG201400000076_2014",-2.09805512428,2014,2014,981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5411",8363,"UG201400000077",0.4259,33.408317,-0.919435336194695,18,"UG201400000077_2014",-1.54562473297,2014,2014,982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5420",8377,"UG201400000081",2.163314,33.527893,-1.7451076407656,27,"UG201400000081_2014",-2.44101953506,2014,2014,986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5429",8390,"UG201400000082",2.042106,33.770435,-0.904823578057123,17,"UG201400000082_2014",-2.08807015419,2014,2014,987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5437",8402,"UG201400000083",0.953216,33.908635,-0.915813738706563,27,"UG201400000083_2014",-1.18667685986,2014,2014,988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5452",8427,"UG201400000086",1.433035,34.157121,-1.87909241033469,28,"UG201400000086_2014",-2.66243124008,2014,2014,991,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5465",8445,"UG201400000087",1.299587,34.759651,-0.627665773845986,26,"UG201400000087_2014",-2.00748920441,2014,2014,992,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5476",8463,"UG201400000088",1.352352,34.657996,-1.5409935462959,15,"UG201400000088_2014",-1.7717307806,2014,2014,993,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5489",8483,"UG201400000089",0.881087,33.975263,-1.30087046513771,23,"UG201400000089_2014",-2.40380382538,2014,2014,994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5499",8498,"UG201400000090",1.052828,33.410485,-1.0080690224194,27,"UG201400000090_2014",-1.76879954338,2014,2014,995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5502",8502,"UG201400000092",0.981648,34.355795,-1.03882587159728,19,"UG201400000092_2014",-2.0129942894,2014,2014,997,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5519",8529,"UG201400000093",0.954736,33.701648,-0.714529489717331,26,"UG201400000093_2014",-1.74131202698,2014,2014,998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5533",8551,"UG201400000098",1.345253,33.025129,-1.13000097641081,26,"UG201400000098_2014",-2.36870193481,2014,2014,1003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5541",8564,"UG201400000099",1.0809,33.857565,-0.672015216251423,22,"UG201400000099_2014",-2.61404848099,2014,2014,1004,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5552",8580,"UG201400000100",1.440169,34.694848,-1.8031311268397,24,"UG201400000100_2014",-2.63097381592,2014,2014,1005,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5557",8587,"UG201400000103",1.589661,33.807086,-1.56416753900302,26,"UG201400000103_2014",-2.71919178963,2014,2014,1008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5567",8603,"UG201400000104",1.494061,33.166529,-1.41966740952994,25,"UG201400000104_2014",-2.14157629013,2014,2014,1009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5578",8620,"UG201400000105",1.447213,33.533135,-1.44168866593499,27,"UG201400000105_2014",-2.56470870972,2014,2014,1010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5594",8645,"UG201400000106",3.307298,31.861071,-1.74811421585287,25,"UG201400000106_2014",-2.22369599342,2014,2014,1011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5609",8669,"UG201400000112",2.975266,31.314199,-1.82258632899543,25,"UG201400000112_2014",-2.72543144226,2014,2014,1017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5612",8672,"UG201400000113",3.119373,30.951178,-1.70318804754348,23,"UG201400000113_2014",-1.59135425091,2014,2014,1018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5629",8700,"UG201400000114",2.869307,31.063641,-1.86701856955802,24,"UG201400000114_2014",-3.24971318245,2014,2014,1019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5635",8711,"UG201400000115",2.937808,32.225259,-1.97877511335716,26,"UG201400000115_2014",-2.89863038063,2014,2014,1020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5647",8726,"UG201400000117",2.757626,32.533882,-1.88581652327932,28,"UG201400000117_2014",-3.0702111721,2014,2014,1022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5659",8748,"UG201400000120",3.56248,33.470073,-2.06013597511609,24,"UG201400000120_2014",-2.72596740723,2014,2014,1025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5674",8769,"UG201400000121",3.037122,34.13835,-2.23735150200744,27,"UG201400000121_2014",0.00501056248322,2014,2014,1026,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5683",8784,"UG201400000122",2.918681,34.110274,-2.11457909847088,25,"UG201400000122_2014",-1.36956417561,2014,2014,1027,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5697",8804,"UG201400000125",2.453563,34.602839,-2.18919968225393,27,"UG201400000125_2014",-0.951795041561,2014,2014,1030,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5702",8812,"UG201400000126",2.585129,34.65789,-2.26238336937798,28,"UG201400000126_2014",-1.63054406643,2014,2014,1031,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5710",8824,"UG201400000127",3.403049,31.620529,-0.885324944368288,25,"UG201400000127_2014",-2.547508955,2014,2014,1032,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5723",8845,"UG201400000128",2.540266,31.425528,-2.24126077530667,23,"UG201400000128_2014",-2.65307426453,2014,2014,1033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5733",8860,"UG201400000129",2.509028,31.214055,-1.57062903240946,23,"UG201400000129_2014",-1.5159072876,2014,2014,1034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5748",8883,"UG201400000130",1.773631,34.656005,-2.43790677383516,23,"UG201400000130_2014",-1.80209159851,2014,2014,1035,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5759",8900,"UG201400000131",1.970654,34.550806,-2.17727394478626,26,"UG201400000131_2014",-0.832935988903,2014,2014,1036,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5769",8915,"UG201400000132",3.026095,32.888816,-1.73801940089286,24,"UG201400000132_2014",-2.71713995934,2014,2014,1037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5781",8934,"UG201400000133",3.340086,31.108254,-1.5877425331449,27,"UG201400000133_2014",-1.57055211067,2014,2014,1038,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5792",8952,"UG201400000134",3.464696,31.167633,-1.61769359385643,22,"UG201400000134_2014",-1.4111815691,2014,2014,1039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5800",8964,"UG201400000135",2.827691,33.675724,-2.12717297420949,21,"UG201400000135_2014",-3.05720663071,2014,2014,1040,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5814",8984,"UG201400000136",1.718618,32.827528,-2.00006524129004,27,"UG201400000136_2014",-1.8817191124,2014,2014,1041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5825",9003,"UG201400000137",2.894892,31.976206,-2.08272540100491,28,"UG201400000137_2014",-2.72997951508,2014,2014,1042,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5832",9013,"UG201400000139",1.96171,33.135299,-1.43544311507296,24,"UG201400000139_2014",-2.26807665825,2014,2014,1044,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5846",9034,"UG201400000140",1.915,33.114,0.497891827337446,16,"UG201400000140_2014",-2.48743534088,2014,2014,1045,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5853",9045,"UG201400000141",3.573723,34.168492,-1.96406711819861,26,"UG201400000141_2014",0.0164669435471,2014,2014,1046,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5869",9070,"UG201400000142",3.522972,34.121581,-0.731202814368706,27,"UG201400000142_2014",1.52414655685,2014,2014,1047,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5882",9089,"UG201400000143",3.634361,34.172785,-1.92085731583419,26,"UG201400000143_2014",-0.838792979717,2014,2014,1048,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5893",9109,"UG201400000144",3.620881,34.060499,-2.35894767326481,22,"UG201400000144_2014",-0.444662541151,2014,2014,1049,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5899",9119,"UG201400000145",3.554,34.173735,-2.09615747693474,20,"UG201400000145_2014",-0.396306842566,2014,2014,1050,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5914",9138,"UG201400000146",3.499064,34.077446,-1.96041765450871,17,"UG201400000146_2014",-0.822923600674,2014,2014,1051,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5922",9153,"UG201400000149",3.132479,30.845571,-1.88509061753471,26,"UG201400000149_2014",-1.65717363358,2014,2014,1054,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5935",9172,"UG201400000151",2.355793,32.614283,-1.85131011352883,19,"UG201400000151_2014",-1.58997857571,2014,2014,1056,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5943",9185,"UG201400000152",2.408279,32.378626,-1.15493468139205,19,"UG201400000152_2014",-2.42777466774,2014,2014,1057,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5962",9214,"UG201400000156",2.203578,33.19281,-1.30063768715459,27,"UG201400000156_2014",-2.54746079445,2014,2014,1061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5967",9223,"UG201400000158",2.39378,32.798023,-2.08547139255939,27,"UG201400000158_2014",-1.23108458519,2014,2014,1063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5977",9236,"UG201400000159",2.33092,32.823069,-1.74869102826206,26,"UG201400000159_2014",-1.3153270483,2014,2014,1064,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5989",9254,"UG201400000160",3.402393,32.555336,-1.89136067649764,20,"UG201400000160_2014",-2.61601662636,2014,2014,1065,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6000",9271,"UG201400000161",2.099598,34.236466,-1.84572273792303,26,"UG201400000161_2014",-0.8124807477,2014,2014,1066,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6008",9284,"UG201400000162",2.292582,34.287623,-2.241638182251,26,"UG201400000162_2014",-3.04427838326,2014,2014,1067,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6018",9300,"UG201400000163",2.481104,34.446941,-2.22518933483624,25,"UG201400000163_2014",-2.4492354393,2014,2014,1068,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6033",9326,"UG201400000164",2.607594,32.17562,-1.45459937851909,25,"UG201400000164_2014",-2.5964243412,2014,2014,1069,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6046",9344,"UG201400000166",2.476945,33.514495,-2.19750243870958,22,"UG201400000166_2014",-2.78106975555,2014,2014,1070,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6057",9361,"UG201400000167",2.57449,30.773958,-2.01439007754132,26,"UG201400000167_2014",-1.06837654114,2014,2014,1071,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
